Campaign_ID,Campaign_Name,Campaign_Type,Marketing_Channel,Campaign_Start_Date,Campaign_End_Date,Customer_ID,Customer_Name,Age,Gender,City,State,Country,Customer_Segment,Product_Category,Product_Name,Impressions,Clicks,Leads,Conversions,Engagements,Ad_Spend,Revenue,Profit,Bounce_Rate,Session_Duration,Purchase_Amount,Device_Type,Payment_Method,Campaign_Status,Customer_Feedback,Customer_Rating,Purchase_Date
C037,New Launch,Sales,Email,2025-03-18,2025-04-07,100097,Customer_97,57,Female,Pune,Maharashtra,India,VIP,Fashion,T-Shirt,40119,6037,41,24,6622,7325.6,21807.99,14482.39,58.93,8.07,908.67,Tablet,Net Banking,Active,Neutral,3,2025-04-07
C013,Festive Offer,Awareness,Email,2025-01-26,2025-02-08,100098,Customer_98,45,Male,Bengaluru,Karnataka,India,VIP,Beauty,Cream,41188,550,482,245,1070,8931.57,18508.87,9577.3,70.15,3.41,75.55,Mobile,Cash,Active,Neutral,4,2025-02-08
C002,Summer Sale,Awareness,Facebook,2024-05-05,2024-05-21,100099,Customer_99,44,Male,Delhi,Delhi,India,Returning,Fashion,T-Shirt,15327,434,24,3,1146,637.12,1415.62,778.5,56.57,9.16,471.87,Mobile,Cash,Completed,Negative,4,2024-05-21
C025,Festive Offer,Awareness,Email,2025-03-20,2025-04-09,100100,Customer_100,32,Male,Delhi,Delhi,India,Returning,Home,Mixer,8119,949,820,387,2648,5191.07,10971.92,5780.85,39.64,10.84,28.35,Desktop,UPI,Active,Negative,3,2025-04-09
C047,Festive Offer,Awareness,LinkedIn,2025-03-21,2025-04-20,100101,Customer_101,33,Female,Delhi,Delhi,India,Returning,Fashion,T-Shirt,32997,231,108,88,629,8869.63,34538.73,25669.1,64.46,6.4,392.49,Tablet,Net Banking,Completed,Negative,5,2025-04-20
C005,Flash Sale,Promotion,Facebook,2025-11-02,2025-11-25,100102,Customer_102,28,Female,Bengaluru,Karnataka,India,New,Beauty,Perfume,39091,5467,4884,4451,10244,1568.36,11659.285,791.46,32.55,2.39,0.53,Tablet,Card,Active,Negative,3,2025-11-25
C042,New Launch,Awareness,Google Ads,2025-07-12,2025-07-20,100103,Customer_103,42,Female,Bengaluru,Karnataka,India,VIP,Grocery,Oil,20059,827,749,177,1960,7731.91,14655.89,6923.98,40.7,4.02,82.8,Desktop,Cash,Active,Positive,3,2025-07-20
C044,Summer Sale,Promotion,Email,2024-12-14,2025-01-06,100104,Customer_104,49,Female,Bengaluru,Karnataka,India,New,Grocery,Oil,43581,4245,1969,1492,10738,5693.57,12214.25,6520.68,68.19,7.54,8.19,Mobile,Card,Completed,Negative,2,2025-01-06
C004,Flash Sale,Awareness,Facebook,2024-10-08,2024-11-01,100105,Customer_105,31,Male,Hyderabad,Telangana,India,Returning,Grocery,Oil,20772,1917,691,570,5160,4660.39,17879.95,13219.56,43.35,1.09,31.37,Mobile,Cash,Completed,Negative,5,2024-11-01
C020,Flash Sale,Promotion,LinkedIn,2024-09-01,2024-09-16,100106,Customer_106,47,Female,Hyderabad,Telangana,India,VIP,Beauty,Cream,9093,57,50,29,62,8345.06,23027.27,14682.21,31.99,9.98,794.04,Desktop,UPI,Paused,Positive,4,2024-09-16
C019,Flash Sale,Promotion,LinkedIn,2024-05-09,2024-05-17,100107,Customer_107,52,Male,Mumbai,Maharashtra,India,Returning,Home,Mixer,43322,857,465,423,2482,4230.09,6138.33,1908.24,32.67,5.24,14.51,Tablet,UPI,Paused,Negative,3,2024-05-17
C027,Summer Sale,Promotion,LinkedIn,2024-07-14,2024-07-21,100108,Customer_108,42,Male,Mumbai,Maharashtra,India,New,Beauty,Perfume,2436,424,180,147,1193,2938.92,8258.11,5319.19,53.18,10.81,56.18,Desktop,UPI,Active,Negative,5,2024-07-21
C038,Mega Deal,Promotion,Email,2024-10-10,2024-10-30,100109,Customer_109,19,Male,Delhi,Delhi,India,VIP,Grocery,Oil,45569,6684,3982,2866,10886,8939.79,29961.48,21021.69,60.1,4.31,10.45,Tablet,Net Banking,Paused,Negative,2,2024-10-30
C040,Festive Offer,Awareness,Google Ads,2025-01-31,2025-02-26,100110,Customer_110,18,Male,Hyderabad,Telangana,India,New,Home,Mixer,13468,185,76,42,347,2935.7,10120.02,7184.32,20.28,7.28,240.95,Tablet,Card,Completed,Neutral,3,2025-02-26
C028,New Launch,Sales,Facebook,2024-08-12,2024-09-11,100111,Customer_111,40,Female,Mumbai,Maharashtra,India,Returning,Home,Chair,35745,3783,149,29,10399,2875.36,9242.89,6367.53,60.63,6.15,318.72,Tablet,Net Banking,Paused,Positive,2,2024-09-11
C023,Mega Deal,Promotion,Email,2024-05-15,2024-05-31,100112,Customer_112,27,Female,Mumbai,Maharashtra,India,New,Grocery,Oil,24407,3300,887,337,9325,6652.85,13086.68,6433.83,73.45,10.51,38.83,Tablet,Net Banking,Completed,Positive,3,2024-05-31
C016,Festive Offer,Promotion,Google Ads,2025-09-02,2025-10-01,100113,Customer_113,52,Male,Hyderabad,Telangana,India,Returning,Beauty,Perfume,48576,9437,5585,4027,14687,6569.59,15328.69,8759.1,52.92,4.28,3.81,Desktop,UPI,Paused,Negative,3,2025-10-01
C050,New Launch,Sales,Facebook,2024-12-26,2025-01-11,100114,Customer_114,35,Male,Mumbai,Maharashtra,India,New,Fashion,T-Shirt,38279,4822,1166,400,7524,7843.1,19760.77,11917.67,35.77,8.48,49.4,Desktop,Net Banking,Paused,Negative,5,2025-01-11
C042,Festive Offer,Sales,Instagram,2024-10-23,2024-11-05,100115,Customer_115,24,Female,Hyderabad,Telangana,India,New,Electronics,Phone,49215,3766,2290,135,11090,6047.27,14758.86,8711.59,25.14,2.29,109.32,Mobile,UPI,Active,Neutral,1,2024-11-05
C011,New Launch,Sales,Email,2024-09-08,2024-09-27,100116,Customer_116,44,Female,Bengaluru,Karnataka,India,New,Grocery,Oil,10499,55,11,8,65,8729.45,19553.4,10823.95,47.99,5.11,2444.18,Mobile,Net Banking,Completed,Neutral,3,2024-09-27
C050,New Launch,Awareness,Google Ads,2025-04-30,2025-05-25,100117,Customer_117,56,Female,Delhi,Delhi,India,New,Grocery,Oil,37856,5220,1117,924,6532,9894.9,11659.285,12845.93,67.7,11.6,24.61,Tablet,Cash,Active,Positive,3,2025-05-25
C009,New Launch,Sales,LinkedIn,2024-10-29,2024-11-20,100118,Customer_118,55,Female,Delhi,Delhi,India,Returning,Beauty,Perfume,44510,6360,2887,1912,8864,3233.89,6284.77,3050.88,44.9,6.88,3.29,Mobile,Cash,Completed,Negative,3,2024-11-20
C026,Mega Deal,Promotion,LinkedIn,2025-10-04,2025-10-16,100119,Customer_119,21,Female,Delhi,Delhi,India,New,Home,Chair,11630,1091,378,196,1377,9286.6,31401.5,22114.9,43.93,14.31,160.21,Desktop,Net Banking,Completed,Negative,3,2025-10-16
C004,New Launch,Sales,LinkedIn,2024-11-01,2024-11-09,100120,Customer_120,29,Female,Mumbai,Maharashtra,India,New,Electronics,Phone,26870,1532,423,298,3256,1451.03,2394.92,943.89,66.59,4.75,8.04,Mobile,Net Banking,Completed,Negative,5,2024-11-09
C045,Flash Sale,Sales,Google Ads,2024-02-03,2024-02-23,100121,Customer_121,38,Female,Delhi,Delhi,India,VIP,Home,Chair,4408,448,322,233,743,6591.71,22269.58,15677.87,21.75,10.05,95.58,Tablet,Card,Completed,Negative,5,2024-02-23
C028,Flash Sale,Promotion,Instagram,2025-08-13,2025-09-11,100122,Customer_122,35,Male,Mumbai,Maharashtra,India,VIP,Grocery,Rice,41271,6216,5371,3730,11371,5347.94,13976.31,8628.37,77.36,12.22,3.75,Mobile,Cash,Active,Neutral,4,2025-09-11
C039,Mega Deal,Sales,LinkedIn,2025-03-08,2025-04-07,100123,Customer_123,53,Male,Bengaluru,Karnataka,India,VIP,Grocery,Rice,42929,5633,1832,651,10743,2483.37,4672.9,2189.53,21.77,8.45,7.18,Tablet,Cash,Active,Positive,5,2025-04-07
C041,Mega Deal,Promotion,Facebook,2024-08-07,2024-08-26,100124,Customer_124,34,Male,Hyderabad,Telangana,India,Returning,Grocery,Oil,25870,1095,969,227,2949,3559.63,11722.13,8162.5,66.28,4.9,51.64,Mobile,Cash,Paused,Neutral,3,2024-08-26
C005,New Launch,Sales,Google Ads,2025-03-20,2025-04-06,100125,Customer_125,20,Female,Mumbai,Maharashtra,India,New,Electronics,Phone,46510,969,268,252,1331,4053.17,10682.18,6629.01,23.45,8.66,42.39,Desktop,Cash,Paused,Neutral,3,2025-04-06
C004,Summer Sale,Promotion,Facebook,2025-10-06,2025-10-27,100126,Customer_126,49,Male,Bengaluru,Karnataka,India,VIP,Home,Chair,38582,7206,4510,4296,11761,2637.5,7646.87,5009.37,48.71,10.77,1.78,Mobile,UPI,Active,Neutral,3,2025-10-27
C036,Festive Offer,Awareness,Facebook,2024-02-23,2024-03-02,100127,Customer_127,29,Male,Mumbai,Maharashtra,India,New,Fashion,T-Shirt,40107,7150,5472,2074,18478,3999.59,12921.29,8921.7,71.2,2.73,6.23,Tablet,Card,Active,Negative,3,2024-03-02
C012,Mega Deal,Sales,Email,2024-10-28,2024-11-16,100128,Customer_128,27,Female,Bengaluru,Karnataka,India,VIP,Beauty,Perfume,37174,6947,4746,577,15204,5184.29,23527.17,15647.16,55.06,9.2,40.77,Desktop,Cash,Paused,Negative,4,2024-11-16
C027,Mega Deal,Awareness,Email,2025-03-12,2025-03-21,100129,Customer_129,21,Female,Delhi,Delhi,India,Returning,Grocery,Rice,19856,1212,393,253,2355,7215.79,18561.67,11345.88,20.45,1.05,73.37,Mobile,Cash,Active,Negative,2,2025-03-21
C042,Festive Offer,Promotion,Facebook,2025-05-08,2025-06-07,100130,Customer_130,22,Female,Mumbai,Maharashtra,India,Returning,Fashion,Shoes,22650,3824,619,549,9614,5004.46,11202.34,6197.88,49.85,7.42,20.4,Desktop,UPI,Active,Positive,3,2025-06-07
C031,New Launch,Awareness,Google Ads,2025-02-15,2025-02-26,100131,Customer_131,47,Female,Mumbai,Maharashtra,India,New,Electronics,Phone,6390,1091,957,715,1114,943.8,2394.43,1450.63,68.85,4.06,3.35,Desktop,Cash,Active,Negative,3,2025-02-26
C008,Festive Offer,Sales,Google Ads,2024-10-03,2024-10-23,100132,Customer_132,40,Female,Mumbai,Telangana,India,VIP,Fashion,Shoes,39158,3798,3651,3286,5819,8861.65,26669.82,17808.17,76.24,5.46,8.12,Tablet,Card,Completed,Positive,3,2024-10-23
C024,New Launch,Awareness,Email,2024-03-04,2024-03-14,100133,Customer_133,38,Male,Delhi,Delhi,India,Returning,Home,Chair,28781,4002,3206,1379,11551,9777.87,13411.03,3633.16,75.49,6.82,9.73,Mobile,UPI,Active,Positive,3,2024-03-14
C028,New Launch,Awareness,Facebook,2024-09-29,2024-10-24,100134,Customer_134,22,Female,Bengaluru,Karnataka,India,Returning,Grocery,Rice,1902,361,94,1,818,3968.97,12108.39,8139.42,22.45,10.17,12108.39,Desktop,Card,Completed,Positive,4,2024-10-24
C034,Mega Deal,Promotion,LinkedIn,2025-07-01,2025-07-12,100135,Customer_135,42,Female,Pune,Maharashtra,India,Returning,Home,Chair,41894,339,339,165,485,5184.29,21834.2,14648.93,73.81,4.14,132.33,Desktop,Cash,Completed,Negative,5,2025-07-12
C006,Festive Offer,Sales,Email,2024-02-15,2024-03-02,100136,Customer_136,30,Male,Bengaluru,Karnataka,India,VIP,Beauty,Cream,40893,1852,1303,1028,2958,2082.11,3719.92,1637.81,26.9,3.51,3.62,Desktop,Cash,Paused,Neutral,4,2024-03-02
C039,New Launch,Awareness,LinkedIn,2024-10-08,2024-10-29,100137,Customer_137,31,Male,Bengaluru,Karnataka,India,New,Electronics,Laptop,28467,1200,379,23,1646,3920.44,8711.89,4791.45,37.81,14.14,378.78,Mobile,UPI,Completed,Positive,5,2024-10-29
C010,Festive Offer,Awareness,LinkedIn,2025-10-25,2025-11-21,100138,Customer_138,51,Male,Hyderabad,Telangana,India,New,Home,Chair,37429,2635,2313,1086,5799,7904.04,11659.285,21835.75,42.17,5.28,27.38,Desktop,Cash,Paused,Positive,4,2025-11-21
C020,Flash Sale,Awareness,LinkedIn,2025-11-13,2025-12-08,100139,Customer_139,42,Male,Mumbai,Maharashtra,India,Returning,Fashion,Shoes,25142,4132,1185,284,11387,5184.29,2529.18,709.33,59.37,10.29,8.91,Tablet,Cash,Paused,Negative,2,2025-12-08
C004,Summer Sale,Awareness,Email,2025-05-18,2025-06-06,100140,Customer_140,59,Male,Delhi,Delhi,India,New,Electronics,Phone,6329,1091,368,150,3077,8909.5,32717.37,23807.87,34.81,7.85,218.12,Tablet,Card,Completed,Neutral,4,2025-06-06
C034,Festive Offer,Promotion,Instagram,2025-10-05,2025-10-23,100141,Customer_141,43,Female,Mumbai,Maharashtra,India,New,Fashion,T-Shirt,45329,6672,6401,5193,13397,5184.29,15247.8,7874.87,57.4,14.2,2.94,Tablet,Cash,Completed,Neutral,3,2025-10-23
C029,New Launch,Promotion,Facebook,2025-01-06,2025-02-03,100142,Customer_142,25,Male,Bengaluru,Karnataka,India,New,Fashion,T-Shirt,43392,1809,1052,678,4946,2162.73,11659.285,6220.8,32.06,4.38,12.37,Desktop,Cash,Paused,Neutral,3,2025-02-03
C049,Festive Offer,Awareness,Instagram,2024-12-08,2024-12-21,100143,Customer_143,23,Male,Mumbai,Maharashtra,India,Returning,Home,Chair,47485,6976,984,518,11627,2558.49,3028.03,469.54,65.61,4.47,5.85,Tablet,Cash,Active,Positive,4,2024-12-21
C017,New Launch,Sales,LinkedIn,2025-06-22,2025-07-02,100144,Customer_144,60,Male,Pune,Maharashtra,India,Returning,Fashion,Shoes,46448,1656,877,852,2545,8101.67,32305.85,24204.18,54.56,7.06,37.92,Tablet,Card,Paused,Negative,1,2025-07-02
C046,Summer Sale,Awareness,Google Ads,2024-12-20,2024-12-28,100145,Customer_145,43,Male,Hyderabad,Telangana,India,New,Beauty,Perfume,23244,4151,3928,120,10301,3105.29,7153.19,4047.9,33.52,12.16,59.61,Desktop,Net Banking,Completed,Negative,5,2024-12-28
C004,Flash Sale,Sales,Instagram,2024-07-30,2024-08-15,100146,Customer_146,58,Male,Bengaluru,Karnataka,India,Returning,Home,Chair,43043,5905,1958,821,15502,6859.13,10932.83,4073.7,35.58,1.57,13.32,Desktop,Card,Paused,Negative,1,2024-08-15
C038,Festive Offer,Promotion,Google Ads,2025-01-10,2025-01-31,100147,Customer_147,52,Female,Pune,Maharashtra,India,Returning,Grocery,Rice,12738,2127,1041,429,3916,4022.72,12404.03,8381.31,74.39,2.61,28.91,Mobile,Cash,Completed,Positive,4,2025-01-31
C005,Festive Offer,Promotion,Google Ads,2024-08-27,2024-09-15,100148,Customer_148,50,Male,Pune,Maharashtra,India,VIP,Grocery,Oil,6135,929,675,87,1803,5587.81,16150.25,10562.44,46.23,12.06,185.64,Mobile,Net Banking,Paused,Negative,1,2024-09-15
C012,Summer Sale,Sales,Facebook,2024-06-01,2024-06-30,100149,Customer_149,38,Female,Bengaluru,Karnataka,India,VIP,Grocery,Rice,49284,1512,560,381,3542,4945.98,19015.04,14069.06,46.58,9.5,49.91,Desktop,UPI,Active,Negative,4,2024-06-30
C043,Flash Sale,Promotion,Email,2024-06-20,2024-07-16,100150,Customer_150,31,Female,Delhi,Delhi,India,New,Beauty,Cream,49021,9622,9129,7207,18426,6575.23,16604.58,10029.35,57.52,6.38,2.3,Tablet,Net Banking,Completed,Negative,3,2024-07-16
C002,Mega Deal,Sales,Instagram,2024-06-11,2024-07-01,100151,Customer_151,42,Male,Mumbai,Maharashtra,India,Returning,Grocery,Rice,28801,764,476,48,2053,8165.93,17282.63,9116.7,74.41,1.47,360.05,Mobile,UPI,Paused,Negative,4,2024-07-01
C016,Mega Deal,Awareness,Email,2025-04-15,2025-05-14,100152,Customer_152,27,Female,Mumbai,Maharashtra,India,VIP,Grocery,Rice,15020,1088,866,660,1893,7852.32,13841.76,5989.44,38.26,7.4,20.97,Tablet,Cash,Active,Negative,2,2025-05-14
C029,Mega Deal,Sales,Instagram,2024-12-23,2025-01-13,100153,Customer_153,42,Female,Hyderabad,Telangana,India,Returning,Electronics,Phone,40815,7104,2936,922,18249,3419.78,11543.28,8123.5,79.4,13.03,12.52,Tablet,Cash,Active,Negative,2,2025-01-13
C021,Flash Sale,Awareness,Instagram,2025-02-16,2025-03-17,100154,Customer_154,22,Female,Hyderabad,Telangana,India,New,Home,Mixer,19172,1912,586,348,5154,4630.75,7244.68,2613.93,51.65,12.81,20.82,Mobile,Cash,Completed,Negative,4,2025-03-17
C022,New Launch,Awareness,Facebook,2024-11-10,2024-11-22,100155,Customer_155,25,Female,Mumbai,Maharashtra,India,New,Electronics,Laptop,32504,6186,3759,595,10294,2035.58,11659.285,2799.4,61.42,8.05,8.13,Mobile,Cash,Active,Negative,1,2024-11-22
C035,Mega Deal,Awareness,LinkedIn,2024-01-29,2024-02-22,100156,Customer_156,46,Female,Hyderabad,Telangana,India,Returning,Fashion,Shoes,23714,3462,2999,1322,7176,5184.29,7095.94,3554.32,40.58,3.51,5.37,Tablet,UPI,Active,Negative,4,2024-02-22
C041,Summer Sale,Promotion,Google Ads,2024-07-02,2024-07-22,100157,Customer_157,54,Male,Hyderabad,Telangana,India,VIP,Electronics,Phone,31713,6193,1474,789,17783,7939.81,30770.11,22830.3,54.69,7.4,39.0,Mobile,UPI,Active,Positive,3,2024-07-22
C049,New Launch,Sales,Instagram,2024-02-04,2024-02-11,100158,Customer_158,52,Female,Hyderabad,Telangana,India,VIP,Electronics,Phone,31870,1187,600,598,3545,5357.77,11659.285,13251.6,64.46,9.89,31.12,Desktop,Net Banking,Paused,Negative,3,2024-02-11
C027,New Launch,Promotion,LinkedIn,2025-01-14,2025-02-06,100159,Customer_159,47,Female,Hyderabad,Telangana,India,VIP,Fashion,Shoes,19232,2555,1175,914,3871,5956.47,12084.7,6128.23,75.32,5.05,13.22,Mobile,UPI,Active,Negative,4,2025-02-06
C018,Mega Deal,Sales,Instagram,2024-02-15,2024-03-09,100160,Customer_160,27,Male,Bengaluru,Karnataka,India,Returning,Beauty,Perfume,4344,453,368,305,1343,6385.16,12208.01,5822.85,26.05,8.47,40.03,Mobile,Net Banking,Active,Positive,2,2024-03-09
C003,Summer Sale,Sales,Facebook,2025-11-22,2025-12-09,100161,Customer_161,43,Female,Mumbai,Maharashtra,India,VIP,Home,Mixer,20930,2765,1416,150,6047,8612.33,13295.97,4683.64,71.04,2.44,88.64,Mobile,Net Banking,Active,Negative,1,2025-12-09
C032,Festive Offer,Sales,Google Ads,2024-01-16,2024-01-25,100162,Customer_162,42,Female,Pune,Maharashtra,India,New,Home,Mixer,3109,134,43,41,171,8606.82,20174.58,11567.76,56.04,10.05,492.06,Mobile,Net Banking,Completed,Negative,1,2024-01-25
C002,Summer Sale,Sales,Google Ads,2024-12-24,2025-01-19,100163,Customer_163,20,Male,Pune,Maharashtra,India,Returning,Fashion,T-Shirt,19182,1410,531,431,1509,8179.57,11659.285,22174.69,52.86,2.24,70.43,Tablet,Net Banking,Completed,Negative,3,2025-01-19
C048,Flash Sale,Promotion,Facebook,2024-10-27,2024-11-09,100164,Customer_164,50,Male,Delhi,Delhi,India,VIP,Electronics,Phone,43193,3075,1935,12,7887,8338.39,32369.39,24031.0,78.65,3.78,2697.45,Tablet,Card,Paused,Negative,4,2024-11-09
C015,Flash Sale,Awareness,Email,2025-09-05,2025-10-02,100165,Customer_165,45,Female,Mumbai,Maharashtra,India,New,Electronics,Laptop,35236,6231,1456,495,13836,9385.89,10505.04,1119.15,21.73,13.89,21.22,Desktop,Net Banking,Completed,Negative,4,2025-10-02
C042,New Launch,Promotion,LinkedIn,2025-08-10,2025-08-22,100166,Customer_166,41,Female,Pune,Maharashtra,India,New,Electronics,Phone,5247,1032,206,36,2492,6407.03,21942.46,15535.43,48.2,3.99,609.51,Mobile,Cash,Paused,Neutral,3,2025-08-22
C029,Festive Offer,Promotion,Facebook,2024-09-24,2024-10-01,100167,Customer_167,46,Female,Delhi,Delhi,India,VIP,Home,Chair,5585,378,258,116,973,1059.26,3955.38,2896.12,52.53,2.36,34.1,Tablet,Net Banking,Completed,Positive,1,2024-10-01
C032,Festive Offer,Sales,LinkedIn,2024-07-05,2024-07-22,100168,Customer_168,18,Female,Delhi,Delhi,India,Returning,Electronics,Laptop,10126,1667,1550,252,2609,5873.96,11124.71,5250.75,69.44,6.36,44.15,Desktop,UPI,Active,Negative,3,2024-07-22
C009,Summer Sale,Sales,Google Ads,2024-05-05,2024-06-02,100169,Customer_169,50,Female,Pune,Maharashtra,India,Returning,Electronics,Phone,11190,1419,299,153,3230,2194.02,5429.42,3235.4,33.22,6.54,35.49,Mobile,UPI,Paused,Neutral,1,2024-06-02
C043,Festive Offer,Sales,Google Ads,2024-01-26,2024-02-21,100170,Customer_170,59,Male,Delhi,Delhi,India,Returning,Beauty,Perfume,30652,4109,3296,1758,9881,5184.29,11127.88,4678.38,73.14,9.64,6.33,Mobile,Card,Active,Negative,5,2024-02-21
C025,Flash Sale,Sales,Google Ads,2025-09-24,2025-10-09,100171,Customer_171,39,Female,Pune,Maharashtra,India,New,Beauty,Cream,45505,6513,4370,3549,11432,3309.91,6432.95,3123.04,42.04,7.48,1.81,Mobile,UPI,Active,Neutral,3,2025-10-09
C018,New Launch,Promotion,Facebook,2025-03-01,2025-03-23,100172,Customer_172,18,Female,Delhi,Delhi,India,New,Electronics,Phone,14221,112,98,7,301,3970.1,10674.26,6704.16,34.87,7.93,1524.89,Mobile,Card,Active,Positive,1,2025-03-23
C039,New Launch,Awareness,Instagram,2024-12-18,2025-01-05,100173,Customer_173,57,Male,Hyderabad,Telangana,India,VIP,Beauty,Cream,43108,5761,2006,1099,12229,2325.78,3776.75,1450.97,30.36,10.19,3.44,Desktop,Card,Active,Negative,3,2025-01-05
C002,New Launch,Awareness,Instagram,2024-04-20,2024-04-30,100174,Customer_174,50,Male,Delhi,Delhi,India,New,Beauty,Cream,8039,163,59,58,379,3044.99,8551.28,5506.29,78.59,14.91,147.44,Desktop,UPI,Paused,Negative,4,2024-04-30
C027,New Launch,Sales,LinkedIn,2024-04-24,2024-05-18,100175,Customer_175,54,Male,Mumbai,Delhi,India,VIP,Grocery,Rice,30900,958,665,533,1833,8919.38,28122.41,19203.03,22.95,6.82,52.76,Mobile,Net Banking,Active,Negative,2,2024-05-18
C039,Flash Sale,Sales,Email,2025-08-13,2025-08-20,100176,Customer_176,48,Female,Hyderabad,Telangana,India,New,Grocery,Oil,20828,1869,113,90,1915,5483.28,9357.67,3874.39,59.27,5.72,103.97,Tablet,Card,Active,Neutral,3,2025-08-20
C042,Summer Sale,Promotion,Email,2025-04-14,2025-04-24,100177,Customer_177,48,Male,Mumbai,Maharashtra,India,VIP,Home,Chair,24027,4162,813,654,7844,8013.54,17242.29,9228.75,21.08,12.93,26.36,Desktop,Net Banking,Completed,Positive,2,2025-04-24
C037,Flash Sale,Promotion,LinkedIn,2025-07-17,2025-08-14,100178,Customer_178,29,Female,Hyderabad,Telangana,India,VIP,Grocery,Oil,48901,969,20,7,1735,9567.97,14579.51,5011.54,53.7,3.31,2082.79,Tablet,Card,Completed,Negative,5,2025-08-14
C022,Mega Deal,Promotion,Instagram,2025-07-17,2025-08-06,100179,Customer_179,27,Male,Hyderabad,Telangana,India,Returning,Electronics,Laptop,37061,4923,3498,3393,6794,7045.96,19147.53,12101.57,60.74,9.68,5.64,Desktop,Net Banking,Active,Neutral,5,2025-08-06
C022,Flash Sale,Sales,Instagram,2025-04-10,2025-05-01,100180,Customer_180,45,Male,Hyderabad,Telangana,India,VIP,Grocery,Oil,31735,4999,2649,1921,7080,5184.29,10645.93,4098.76,37.57,9.3,5.54,Mobile,Card,Active,Neutral,3,2025-05-01
C006,Flash Sale,Promotion,Google Ads,2025-01-17,2025-02-13,100181,Customer_181,21,Male,Hyderabad,Telangana,India,Returning,Fashion,T-Shirt,6927,476,153,66,1064,6666.96,25725.95,19058.99,24.91,6.08,389.79,Tablet,Net Banking,Paused,Neutral,1,2025-02-13
C027,Flash Sale,Promotion,Email,2025-03-22,2025-04-20,100182,Customer_182,25,Male,Delhi,Delhi,India,Returning,Home,Chair,15291,330,45,43,875,9093.32,20789.71,11696.39,23.13,13.01,483.48,Tablet,Cash,Paused,Negative,2,2025-04-20
C047,Festive Offer,Sales,Instagram,2024-02-06,2024-03-03,100183,Customer_183,22,Male,Mumbai,Karnataka,India,VIP,Beauty,Perfume,29047,3374,3306,523,7087,2668.92,9410.74,6741.82,75.59,14.31,17.99,Desktop,Cash,Paused,Negative,3,2024-03-03
C027,New Launch,Promotion,Email,2025-05-11,2025-05-28,100184,Customer_184,56,Female,Hyderabad,Telangana,India,Returning,Electronics,Phone,5083,105,51,11,129,3361.4,11659.285,725.29,56.36,2.36,371.52,Tablet,Card,Completed,Negative,5,2025-05-28
C024,Festive Offer,Awareness,LinkedIn,2024-05-22,2024-06-14,100185,Customer_185,55,Female,Bengaluru,Karnataka,India,New,Fashion,Shoes,21002,2822,1379,1247,5464,4000.46,14988.45,10987.99,34.56,11.52,12.02,Mobile,Cash,Active,Positive,1,2024-06-14
C005,Mega Deal,Sales,LinkedIn,2024-07-17,2024-07-29,100186,Customer_186,30,Female,Mumbai,Maharashtra,India,Returning,Home,Chair,33363,5886,5675,3764,15451,8469.64,24054.89,15585.25,31.76,9.57,6.39,Mobile,Card,Completed,Positive,5,2024-07-29
C018,Flash Sale,Awareness,Facebook,2024-06-10,2024-06-30,100187,Customer_187,49,Male,Pune,Maharashtra,India,VIP,Beauty,Cream,17455,2815,1147,253,7238,1132.07,3417.17,2285.1,36.05,14.69,13.51,Mobile,Net Banking,Active,Positive,3,2024-06-30
C040,Festive Offer,Sales,Instagram,2024-11-10,2024-12-06,100188,Customer_188,48,Male,Hyderabad,Telangana,India,VIP,Fashion,Shoes,44074,7511,807,582,11607,9358.91,13378.59,4019.68,49.6,9.33,22.99,Desktop,Cash,Paused,Negative,4,2024-12-06
